state_code,state_name,lga_code,lga_name,ward_code,ward_name,pu_code,pu_name,pu_location,full_code,portal_id
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,009,"PREMISES OF COMMUNITY HALL, AKODO",,24/09/03/009,79920
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,010,OPEN SPACE ALONG OGOGORO ROAD AKODO MARKET,,24/09/03/010,79921
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,011,IN FRONT OF OKE EKUN BASE ORIMEDU,,24/09/03/011,653858
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,012,OPEN SPACE AT OKE OSHODI STR. ORIMEDU,,24/09/03/012,653859
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,013,PREMISES OF CHS ORIMEDU I,,24/09/03/013,653860
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,014,AJET BUS STOP ORIMEDU,,24/09/03/014,653861
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,015,COMMUNITY MARKET OKESUNA ORIMEDU,,24/09/03/015,653862
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,016,IN FRONT OF BABA OLE HOUSE OROFUN,,24/09/03/016,653863
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,017,IN FRONT OF ORUNBO HOUSE IWALE AKODO,,24/09/03/017,653864
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,018,IN FRONT OF MOPOL 49 BASE AKODO,,24/09/03/018,653865
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,019,"OPEN SPACE AT MALARA STREET, AKODO",,24/09/03/019,653866
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,020,OPEN SPACE AT AYEGBAMI STREET AKODO,,24/09/03/020,653867
24,LAGOS,09,IBEJU/LEKKI,03,ORIMEDU I,021,OPEN SPACE IN FRONT OF TOWN HALL BUS STOP AKODO,,24/09/03/021,653868
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,001,PREMISES OF C.P.S. IBERIKODO,,24/09/04/001,79922
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,002,OPEN SPACE ALONG MUSEYO ROAD I,,24/09/04/002,79923
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,003,OPEN SPACE ALONG MUSEYO ROAD II,,24/09/04/003,79924
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,004,PREMISES OF ST. PETER'S SCH. MAGBON ALADE I,,24/09/04/004,79925
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,005,PREMISES OF ST. PETER'S SCH. MAGBON ALADE II,,24/09/04/005,79926
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,006,PREMISES OF ST. PETER'S SCH. MAGBON ALADE III,,24/09/04/006,79927
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,007,PREMISES OF ST. PETER'S SCH. MAGBON ALADE IV,,24/09/04/007,79928
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,008,OPEN SPACE IN FORNT OF HOUSE NO.13 ILADO,,24/09/04/008,79929
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,009,OPEN SPACE IN FRONT OF FAMOUS GARDEN ESTATE,,24/09/04/009,653869
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,010,"OPEN SPACE AT AIYEGBAMI STREET, IBERIKODO",,24/09/04/010,653870
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,011,BABATUNDE ODUNLAMI JUNCTION MUSEYO,,24/09/04/011,653871
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,012,SHAKA JUNCTION MUSEYO,,24/09/04/012,653872
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,013,ISALE EBUTE OGA MAGBON,,24/09/04/013,653873
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,014,"OPEN SPACE IN FRONT OF OKETUN BASE, MAGBON ALADE",,24/09/04/014,653874
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,015,"OPEN SPACE AT ALHAJI AGBOYINGBE CLOSE, MAGBON ALADE",,24/09/04/015,653875
24,LAGOS,09,IBEJU/LEKKI,04,ORIMEDU II,016,MARKET STREET OKUN ILADO,,24/09/04/016,653876
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,001,OPEN SPACE AT SOLU ORUMIJA,,24/09/05/001,79930
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,002,PREMISES OF L.G. SCH. SOLU ALADE,,24/09/05/002,79931
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,003,OPEN SPACE ALONG THE ROAD AT IGANDO ORUDU VILLAGE,,24/09/05/003,79932
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,004,OPEN SPACE AT DEBOJO,,24/09/05/004,79933
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,005,PREMISES OF F.O.A. SCH. IDADO,,24/09/05/005,79934
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,006,OPEN SPACE IN FRONT OF ASANO OGUN'S HOUSE,,24/09/05/006,79935
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,007,"PRMEISES OF L.G. MARKET STALL, ELEKO I",,24/09/05/007,79936
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,008,"PRMEISES OF L.G. MARKET STALL, ELEKO II",,24/09/05/008,79937
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,009,IN FRONT OF COMMUNITY TOWN HALL SOLU-ALADE,,24/09/05/009,653877
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,010,IN FRONT OF COMMUNITY TOWN HALL IGANDO ORUDU,,24/09/05/010,653878
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,011,PREMISES OF COMMUNITY SECONDARY SCHOOL DEBOJO,,24/09/05/011,653879
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,012,"OPEN SPACE IN FRONT OF HOUSE NO. 33, OKE BALOGUN STREET, IDADO",,24/09/05/012,653880
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,013,IN FRONT OF BADORE COMMUNITY HALL,,24/09/05/013,653881
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,014,OPEN SPACE AT THE JUNCTION OF ELEEKO,,24/09/05/014,653882
24,LAGOS,09,IBEJU/LEKKI,05,ORIMEDU III,015,"OPEN SPACE IN FRONT OF HOUSE NO. 7 OLORUNSOGO STREET, ELEEKO",,24/09/05/015,653883
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,001,PREMISES OF RCM SCH. IWEREKUN,,24/09/06/001,79938
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,002,OPEN SPACE AT MUSERIKOGO,,24/09/06/002,79939
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,003,PREMISES OF L.G. SCH. MOPO IJEBU,,24/09/06/003,79940
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,004,PREMISES OF C.H.S. LAKOWE,,24/09/06/004,79941
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,005,OPEN SPACE INFRONT OF SHOPPING COMPLEX OPP. RHOMATH SCHOOLS ADEBA,,24/09/06/005,79942
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,006,PREMISES OF C.P.S. EPUTU,,24/09/06/006,79943
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,007,PREMISES OF RCM AWOYAYA I,,24/09/06/007,79944
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,008,PREMISES OF RCM AWOYAYA II,,24/09/06/008,79945
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,009,STATE PRY. SCH. ABIJO I,,24/09/06/009,79946
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,010,STATE PRY. SCH. ABIJO II,,24/09/06/010,79947
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,011,OPEN SPACE AT ABULE OLUWA,,24/09/06/011,653884
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,012,OPEN SPACE NEAR LG SCH. MOPO IJEBU,,24/09/06/012,653885
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,013,CHS LAKOWE I,,24/09/06/013,653886
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,014,CHS LAKOWE II,,24/09/06/014,653887
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,015,BELLO JUNCTION LAKOWE,,24/09/06/015,653888
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,016,OPEN SPACE OPPOSITE ONIWONLU HOUSE LAKOWE,,24/09/06/016,653889
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,017,ALONG OKE OWODE STREET LAKOWE,,24/09/06/017,653890
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,018,JELILI OGUNYEMI STREET LAKOWE PHASE II,,24/09/06/018,653891
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,019,MUKADAZ OLUBORI STREET,,24/09/06/019,653892
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,020,HOSSEIN ONIWONLU STREET ONISHON,,24/09/06/020,653893
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,021,GULF ROAD JUNCTION GOLF GATE LAKOWE,,24/09/06/021,653894
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,022,IN FRONT OF ONIWONLU CLOSE LAKOWE,,24/09/06/022,653895
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,023,CHS LAKOWE III,,24/09/06/023,653896
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,024,COMMUNITY PRIMARY SCHOOL ADEBA I,,24/09/06/024,653897
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,025,COMMUNITY PRIMARY SCHOOL ADEBA II,,24/09/06/025,653898
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,026,IN FRONT OF OLAGBAYE HOUSE ADEBA,,24/09/06/026,653899
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,027,PREMISES OF CPS EPUTU I,,24/09/06/027,653900
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,028,PREMISES OF CPS EPUTU II,,24/09/06/028,653901
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,029,OPEN SPACE AT JUNCTION OF SECOND TRANSFORMER ST. EPUTU,,24/09/06/029,653902
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,030,OPEN SPACE AT EPUTU JUNCTION BESIDE EPUTU MALL,,24/09/06/030,653903
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,031,OGUNFAYO HALL OGUNFAYO EPUTU,,24/09/06/031,653904
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,032,PREMISES OF CPS EPUTU III,,24/09/06/032,653905
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,033,PREMISES OF RCM AWOYAYA I,,24/09/06/033,653906
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,034,PREMISES OF RCM AWOYAYA II,,24/09/06/034,653907
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,035,OPEN SPACE AT GBETU PHASE I,,24/09/06/035,653908
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,036,IN FRONT OF TEACHERS QUARTERS IRABOKO,,24/09/06/036,653909
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,037,OPEN SPACE AT ABULE PARAPO,,24/09/06/037,653910
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,038,IN FRONT OF MAYFAIR GARDEN AWOYAYA,,24/09/06/038,653911
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,039,PREMISES OF RCM AWOYAYA III,,24/09/06/039,653912
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,040,PREMISES OF RCM AWOYAYA IV,,24/09/06/040,653913
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,041,PASEDA JUNCTION AWOYAYA,,24/09/06/041,653914
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,042,OPEN SPACE AT AWOYAYA,,24/09/06/042,653915
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,043,LG HEALTH CENTRE AWOYAYA,,24/09/06/043,653916
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,044,OPEN SPACE IN FRONT OF PACE PATH INTERNATIONAL SCHOOL IMEDU,,24/09/06/044,653917
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,045,OLOGUNFE JUNCTION AWOYAYA,,24/09/06/045,653918
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,046,IN FRONT OF SAPPHIRE GARDEN ESTATE,,24/09/06/046,653919
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,047,STATE PRIMARY SCHOOL ABIJO III,,24/09/06/047,653920
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,048,"COMMUNITY PRIMARY SCHOOL, ABIJO",,24/09/06/048,653921
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,049,OPEN SPACE BY AJAYI APATA ESTATE ABIJOH,,24/09/06/049,653922
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,050,"EKO AKETE ESTATE, AWOYAYA",,24/09/06/050,653923
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,051,STATE PRY SCH ABIJO IV,,24/09/06/051,653924
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,052,PREMISES OF PRIMARY SCHOOL LABORA OWODE,,24/09/06/052,653925
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,053,OPEN SPACE AT LABORA OWODE,,24/09/06/053,653926
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,054,OPEN SPACE AT WARIKE MALL ABIJOH,,24/09/06/054,653927
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,055,OPEN SPACE AT BESTFOOD ABIJOH,,24/09/06/055,653928
24,LAGOS,09,IBEJU/LEKKI,06,IWEREKUN I,056,"OPEN SPACE AT IDI ORO, LABORA",,24/09/06/056,653929
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,001,PREMISES OF L.G. SCH. BOGIJE,,24/09/07/001,79948
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,002,OPEN SPACE INFRONT OF CHI TOWN SHOPPING COMPLEX SAPATI JUNCTION,,24/09/07/002,79949
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,003,OPEN SPACE IN FRONT OF MT CASTING GAS STATION IMALETE ALAFIA,,24/09/07/003,79950
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,004,OPEN SPACE AT ORIBANWA,,24/09/07/004,79951
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,005,"OPEN SPACE AT SHAMBA STREET, SHAMBA MARKET LAGASA",,24/09/07/005,79952
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,006,PREMISES OF A.U.D SCH. ARAPAGI,,24/09/07/006,79953
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,007,OPEN SAPCE AT ARAPAGI LOTU,,24/09/07/007,79954
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,008,PREMISES OF C.P.S. ABEGEDE,,24/09/07/008,79955
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,009,OPEN SPACE AT DONGO VILLAGE,,24/09/07/009,79956
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,010,OPEN SPACE AT IDI ORI VILLAGE,,24/09/07/010,79957
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,011,OPEN SPACE AT AGBOWA ONIBEJU I,,24/09/07/011,79958
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,012,PREMISES OF L.G SCH BOGIJE I,,24/09/07/012,653828
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,013,PREMISES OF L.G SCH BOGIJE II,,24/09/07/013,653829
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,014,OPEN SPACE AT OKE OYINBO STREET BOGIJE,,24/09/07/014,653830
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,015,OPEN SPACE AT EBUTE BOGIJE,,24/09/07/015,653831
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,016,OTUNLA TOWN HALL,,24/09/07/016,653832
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,017,"OPEN SPACE AT ELEMORO, OKE ODO",,24/09/07/017,653833
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,018,OPEN SPACE AT ELEMORO ROYAL MARKET BOGIJE,,24/09/07/018,653834
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,019,OPEN SPACE AT IGBOJIYA,,24/09/07/019,653835
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,020,BOLORUNPELU COMMUNITY HALL,,24/09/07/020,653836
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,021,IN FRONT OF BEACHWOOD ESTATE,,24/09/07/021,653837
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,022,OPEN SPACE INFRONT OF HOUSE NO. 8 RAFIU ALANI STREET KAJOLA,,24/09/07/022,653838
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,023,K&S KAJOLA ROAD,,24/09/07/023,653839
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,024,OPEN SPACE AT ELESEKAN,,24/09/07/024,653840
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,025,OPEN SPACE AT ORIBANWA PHASE II,,24/09/07/025,653841
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,026,AMERICANA STREET ORIBANWA,,24/09/07/026,653842
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,027,PHC PREMISES LAGASA,,24/09/07/027,653843
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,028,OPEN SPACE AT LAGASA,,24/09/07/028,653844
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,029,OPEN SPACE AT ABEGEDE I,,24/09/07/029,653845
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,030,OPEN SPACE AT IDI ORI I,,24/09/07/030,653846
24,LAGOS,09,IBEJU/LEKKI,07,IWEREKUN II,031,OPEN SPACE AT AGBOWA ONIBEJU II,,24/09/07/031,653847
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,001,PREMISES OF C.H.S. LEKKI,,24/09/08/001,79959
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,002,PREMISES OF R.C.M. LEKKI- I,,24/09/08/002,79960
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,003,PREMISES OF R.C.M. LEKKI -II,,24/09/08/003,79961
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,004,PREMISES OF ANG. SCH. OSOROKO I,,24/09/08/004,79962
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,005,PREMISES OF ANG. SCH. OSOROKO II,,24/09/08/005,79963
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,006,OPEN SPACE AT AGUDA I,,24/09/08/006,79964
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,007,OPEN SPACE AT AGUDA II,,24/09/08/007,79965
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,008,OPEN SPACE IN AT ORIGANRINGAN I,,24/09/08/008,79966
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,009,OPEN SPACE AT ORIGANRINGAN II,,24/09/08/009,79967
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,010,AT THE JUNCTION OF LEKKI PALACE,,24/09/08/010,653848
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,011,"AT THE JUNCTION OF IMAM SAIDU HOUSE, LEKKI",,24/09/08/011,653849
24,LAGOS,09,IBEJU/LEKKI,08,LEKKI I,012,ST. DAVID ANGLICAN PRIMARY SCHOOL OSOROKO,,24/09/08/012,653850
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,001,PREMISES OF R.C.M. SCH. OKUNRAYE I,,24/09/09/001,79968
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,002,PREMISES OF R.C.M. SCH. OKUNRAYE II,,24/09/09/002,79969
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,003,PREMISES OF R.C.M. SCH. IDOTUN,,24/09/09/003,79970
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,004,UNDER THE MANGO TREET AT ITOKE,,24/09/09/004,79971
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,005,OPEN SPACE AT THE CENTRE OF LEKURU VILLAGE,,24/09/09/005,79972
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,006,PREMISES OF C.H.S. MAGBON SEGUN,,24/09/09/006,79973
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,007,OPEN SPACE AT EKUSU OKUNRAYE,,24/09/09/007,653851
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,008,JUNCTION OF IGBOSERE QUARTERS OKUNRAYE,,24/09/09/008,653852
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,009,"PREMISES OF IDOTUN SECONDARY SCH., IDOTUN",,24/09/09/009,653853
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,010,RCM PRIMARY SCH IDOTUN II,,24/09/09/010,653854
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,011,OPEN SPACE AT MAGBON SEGUN,,24/09/09/011,653855
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,012,OKE SEGUN STREET MAGBON SEGUN,,24/09/09/012,653856
24,LAGOS,09,IBEJU/LEKKI,09,LEKKI II,013,OKE-YENTA STREET MAGBON SEGUN,,24/09/09/013,653857
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,001,PREMISES OF U.P.E. SIRIWON,,24/09/10/001,79974
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,002,OPEN SPACE UNDER TREE AT IGBEKODO,,24/09/10/002,79975
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,003,"OPEN SPACE IN FRONT OF IFEBULE'S COMPOUND, APAKIN",,24/09/10/003,79976
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,004,OPEN SPACE AT ITAMARUN I,,24/09/10/004,79977
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,005,OPEN SPACE AT ITAMARUN II,,24/09/10/005,79978
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,006,PREMISES OF L.G. SCH. ORIYANRIN,,24/09/10/006,79979
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,007,"OPEN SPACE IN FORNT OF ANIYIKAYE'S COMPOUND, ILAGBO I",,24/09/10/007,79980
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,008,"OPEN SPACE IN FORNT OF ANIYIKAYE'S COMPOUND, ILAGBO II",,24/09/10/008,79981
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,009,PREMISES OF L.G. SCH. IDE,,24/09/10/009,79982
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,010,OPEN SPACE AT IMOBA OMI,,24/09/10/010,79983
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,011,OPEN SPACE AT ONIGANGAN,,24/09/10/011,79984
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,012,OPEN SPACE AT BATEDO VILLAGE,,24/09/10/012,79985
24,LAGOS,09,IBEJU/LEKKI,10,SIRIWON/IGBEKODO I,013,PREMISES OF C.P.S. IGBODOLA,,24/09/10/013,79986
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,001,PREMISES OF C.P.S. OTOLU I,,24/09/11/001,79987
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,002,PREMISES OF C.P.S. OTOLU II,,24/09/11/002,79988
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,003,PREMISES OF R.C.M. SCH. LEPIA,,24/09/11/003,79989
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,004,OPEN SPACE AT OKEGELU VILLAGE,,24/09/11/004,79990
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,005,OPEN SPACE AT IKEGUN VILLAGE,,24/09/11/005,79991
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,006,PREMISES OF L.G. SCH. FOLU,,24/09/11/006,79992
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,007,"COMMUNITY HEALTH CENTRE, FOLU",,24/09/11/007,79993
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,008,OPEN SPACE AT OGIDI VILLAGE,,24/09/11/008,79994
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,009,OPEN SPACE UNDER THE MANGO TREE AT OJU OTO VILLAGE,,24/09/11/009,79995
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,010,"PREMISES OF L.G. DISPENSARY, IGBOLOMI",,24/09/11/010,79996
24,LAGOS,09,IBEJU/LEKKI,11,SIRIWON/IGBEKODO II,011,PREMISES OF R.C.M. SCH. IDATA,,24/09/11/011,79997
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,001,"4, HARUNA STREET, IFAKO",,24/10/01/001,79998
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,002,"19, MUFUTAU SHOBOLA ST. IFAKO",,24/10/01/002,79999
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,003,JUNCTION OF BISHOP HUGES/BABALOLA HUGES IFAKO,,24/10/01/003,80000
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,004,IFAKO,"2, BISHOP HUGES",24/10/01/004,80001
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,005,"4, ADEYERI CRESCENT, IFAKO",,24/10/01/005,80002
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,006,"20, ADEYERI CRESCENT, IFAKO",,24/10/01/006,80003
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,007,"76, YAYA ABATAN ST. OGBA",,24/10/01/007,80004
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,008,"20, YAYA ABATAN ST. OGBA",,24/10/01/008,80005
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,009,"9, AINA AJOBO ST. OGBA",,24/10/01/009,80006
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,010,JUNCTION OF OLU WASIJIBOMI/MODUPE ST. OGBA,,24/10/01/010,80007
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,011,"1, MODUPE ST. OGBA",,24/10/01/011,80008
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,012,"61, ABEOKUTA ST. OGBA",,24/10/01/012,80009
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,013,"6, ABEOKUTA ST. OGBA",,24/10/01/013,80010
24,LAGOS,10,IFAKO-IJAYE,01,IJAYE,014,"8, ADEBIYI ST. OGBA",,24/10/01/014,80011
